;is_bruch;is_hollow;has_blume;has_rost_head;has_rost_body;is_bended;is_violet;very_thick;thick;medium_thick;thin;very_thin;unclassified;auto_violet;auto_blooming;auto_length;auto_rust_head;auto_rust_body;auto_width;auto_bended
0;;0;1;0;0;0;0;;;;;;;1.0;;236.0;;;13.0;20.0
1;;0;1;0;0;0;1;;;;;;;198.0;;237.0;;;12.0;89.0
2;;0;0;0;0;1;0;;;;;;;1.0;;237.0;;;11.0;139.0
3;;0;1;0;0;0;1;;;;;;;49.0;;235.0;;;11.0;95.0
4;;0;0;0;0;0;0;;;;;;;0.0;;236.0;;;13.0;48.0
5;;1;1;0;0;1;1;;;;;;;121.0;;230.0;;;14.0;44.0
6;;0;0;0;0;1;0;;;;;;;0.0;;236.0;;;9.0;123.0
7;;0;0;0;0;1;1;;;;;;;34.0;;234.0;;;14.0;67.0
8;;0;0;0;1;0;0;;;;;;;0.0;;234.0;;;11.0;33.0
9;;0;0;0;0;0;0;;;;;;;1.0;;238.0;;;11.0;22.0
10;;0;0;0;0;1;0;;;;;;;0.0;;237.0;;;11.0;121.0
11;;0;1;0;0;1;0;;;;;;;0.0;;239.0;;;12.0;68.0
12;;0;1;0;1;0;1;;;;;;;144.0;;236.0;;;13.0;3.0
13;;0;1;0;0;0;1;;;;;;;150.0;;237.0;;;10.0;29.0
14;;0;1;0;0;1;0;;;;;;;1.0;;237.0;;;10.0;57.0
15;;0;1;0;0;0;0;;;;;;;0.0;;237.0;;;10.0;22.0
16;;0;1;0;0;0;0;;;;;;;0.0;;237.0;;;10.0;31.0
17;;0;0;0;0;0;0;;;;;;;0.0;;236.0;;;11.0;11.0
18;;0;0;0;0;0;0;;;;;;;0.0;;237.0;;;12.0;34.0
19;;0;1;0;0;1;0;;;;;;;2.0;;238.0;;;14.0;195.0
20;;0;1;0;0;0;0;;;;;;;0.0;;237.0;;;11.0;8.0
21;;0;1;0;0;0;0;;;;;;;0.0;;238.0;;;13.0;39.0
22;;0;1;0;0;0;0;;;;;;;0.0;;237.0;;;13.0;18.0
23;;0;0;0;0;0;0;;;;;;;0.0;;237.0;;;13.0;33.0
24;;0;0;0;0;0;0;;;;;;;0.0;;237.0;;;12.0;13.0
25;;0;0;0;0;0;0;;;;;;;0.0;;222.0;;;10.0;52.0
26;;0;1;0;0;0;0;;;;;;;0.0;;238.0;;;12.0;11.0
27;;0;0;0;0;1;0;;;;;;;0.0;;238.0;;;10.0;87.0
28;;0;0;0;0;0;0;;;;;;;0.0;;251.0;;;14.0;18.0
29;;0;1;0;0;0;0;;;;;;;0.0;;238.0;;;12.0;92.0
30;;0;0;0;0;1;0;;;;;;;0.0;;237.0;;;15.0;25.0
31;;0;1;0;0;0;0;;;;;;;0.0;;238.0;;;11.0;14.0
32;;0;0;0;0;0;0;;;;;;;0.0;;237.0;;;11.0;19.0
33;;0;1;0;0;1;0;;;;;;;0.0;;236.0;;;12.0;42.0
34;;0;0;0;0;0;0;;;;;;;84.0;;236.0;;;18.0;829.0
35;;0;1;0;0;0;1;;;;;;;188.0;;237.0;;;14.0;33.0
36;;0;1;0;1;0;0;;;;;;;2.0;;239.0;;;13.0;19.0
37;;0;0;0;0;1;0;;;;;;;3.0;;240.0;;;16.0;1169.0
38;;0;1;0;0;1;0;;;;;;;0.0;;236.0;;;12.0;153.0
39;;0;0;0;0;1;0;;;;;;;0.0;;237.0;;;12.0;61.0
40;;0;1;0;0;1;0;;;;;;;0.0;;236.0;;;8.0;30.0
41;;0;0;0;0;1;0;;;;;;;0.0;;239.0;;;14.0;57.0
42;;0;0;0;0;0;0;;;;;;;1.0;;234.0;;;14.0;28.0
43;;0;0;0;0;1;1;;;;;;;23.0;;237.0;;;11.0;69.0
44;;0;1;0;0;0;0;;;;;;;0.0;;238.0;;;13.0;119.0
45;;0;1;0;0;1;0;;;;;;;0.0;;238.0;;;12.0;29.0
46;;1;1;0;1;1;0;;;;;;;0.0;;236.0;;;13.0;85.0
47;;0;1;0;0;1;1;;;;;;;0.0;;237.0;;;9.0;34.0
48;;0;1;0;0;1;0;;;;;;;1.0;;234.0;;;11.0;89.0
49;;0;1;0;0;1;0;;;;;;;0.0;;239.0;;;13.0;191.0
50;;0;0;0;0;0;0;;;;;;;0.0;;238.0;;;12.0;10.0
51;;0;0;0;0;0;0;;;;;;;0.0;;239.0;;;13.0;16.0
52;;0;1;0;0;1;1;;;;;;;11.0;;240.0;;;14.0;21.0
53;;0;1;0;0;0;0;;;;;;;0.0;;241.0;;;13.0;22.0
54;;0;0;0;1;0;0;;;;;;;1.0;;238.0;;;11.0;15.0
55;;0;1;0;0;0;1;;;;;;;9.0;;234.0;;;13.0;17.0
56;;0;0;0;0;1;0;;;;;;;0.0;;240.0;;;9.0;30.0
57;;0;0;0;0;1;0;;;;;;;0.0;;227.0;;;10.0;117.0
58;;0;1;0;1;1;1;;;;;;;69.0;;239.0;;;10.0;136.0
59;;0;1;0;0;1;1;;;;;;;2.0;;239.0;;;10.0;35.0
60;;0;0;0;0;0;0;;;;;;;1.0;;238.0;;;13.0;60.0
61;;0;1;0;0;1;0;;;;;;;2.0;;231.0;;;13.0;1530.0
62;;0;0;0;0;1;0;;;;;;;0.0;;236.0;;;13.0;8.0
63;;0;1;0;0;1;0;;;;;;;0.0;;238.0;;;14.0;185.0
64;;0;1;0;0;1;0;;;;;;;1.0;;247.0;;;14.0;55.0
65;;0;1;0;0;0;1;;;;;;;100.0;;234.0;;;12.0;39.0
66;;0;1;0;0;1;0;;;;;;;0.0;;237.0;;;10.0;27.0
67;;0;0;0;0;1;0;;;;;;;0.0;;235.0;;;9.0;15.0
68;;0;1;0;0;1;1;;;;;;;22.0;;237.0;;;12.0;43.0
69;;0;1;0;0;0;0;;;;;;;1.0;;238.0;;;11.0;83.0
70;;0;0;0;0;1;0;;;;;;;0.0;;235.0;;;26.0;38.0
71;;0;1;0;0;0;1;;;;;;;6.0;;217.0;;;13.0;14.0
72;;0;1;0;0;0;0;;;;;;;0.0;;235.0;;;13.0;43.0
73;;0;1;0;0;1;0;;;;;;;0.0;;225.0;;;11.0;84.0
74;;0;1;0;0;1;0;;;;;;;0.0;;219.0;;;10.0;114.0
75;;0;1;0;0;0;0;;;;;;;0.0;;234.0;;;11.0;77.0
76;;0;1;0;0;0;0;;;;;;;0.0;;239.0;;;12.0;63.0
77;;0;1;0;0;1;0;;;;;;;0.0;;236.0;;;14.0;71.0
78;;0;1;0;0;0;0;;;;;;;0.0;;236.0;;;13.0;34.0
79;;0;1;0;0;0;0;;;;;;;1.0;;238.0;;;12.0;31.0
80;;0;1;0;0;0;0;;;;;;;1.0;;238.0;;;10.0;5.0
81;;0;1;0;0;1;0;;;;;;;0.0;;238.0;;;12.0;89.0
82;;0;1;0;0;1;0;;;;;;;0.0;;237.0;;;13.0;437.0
83;;0;0;0;0;0;0;;;;;;;1.0;;238.0;;;12.0;41.0
