;is_bruch;is_hollow;has_blume;has_rost_head;has_rost_body;is_bended;is_violet;very_thick;thick;medium_thick;thin;very_thin;unclassified;auto_violet;auto_blooming;auto_length;auto_rust_head;auto_rust_body;auto_width;auto_bended
0;;0.0;0.0;0.0;0.0;1.0;1.0;;;;;;;433.0;;240.0;;;19.0;232.0
1;;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;;909.0;;239.0;;;28.0;1199.0
2;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;56.0;;237.0;;;15.0;179.0
3;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;8.0;;237.0;;;16.0;22.0
4;;0.0;1.0;0.0;0.0;0.0;1.0;;;;;;;4390.0;;236.0;;;18.0;726.0
5;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;235.0;;;17.0;35.0
6;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;217.0;;;14.0;19.0
7;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1.0;;239.0;;;18.0;22.0
8;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;42.0;;223.0;;;16.0;29.0
9;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;1.0;;235.0;;;18.0;34.0
10;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;4.0;;238.0;;;17.0;469.0
11;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;42.0;;240.0;;;16.0;621.0
12;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;7.0;;237.0;;;17.0;206.0
13;;0.0;1.0;0.0;1.0;1.0;0.0;;;;;;;2.0;;238.0;;;14.0;44.0
14;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;238.0;;;14.0;28.0
15;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;234.0;;;14.0;30.0
16;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;237.0;;;16.0;48.0
17;;;;;;;;;;;;;1.0;59.0;;;;;54.0;34.0
18;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;233.0;;;15.0;205.0
19;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;3.0;;245.0;;;16.0;22.0
20;;0.0;1.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;238.0;;;15.0;31.0
21;;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;;95.0;;238.0;;;14.0;18.0
22;;0.0;1.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;217.0;;;18.0;21.0
23;;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;21.0;;237.0;;;18.0;18.0
24;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;2.0;;237.0;;;19.0;944.0
25;;1.0;1.0;1.0;1.0;1.0;0.0;;;;;;;2.0;;238.0;;;14.0;18.0
26;;0.0;1.0;0.0;0.0;1.0;1.0;;;;;;;460.0;;240.0;;;15.0;53.0
27;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;232.0;;;16.0;186.0
28;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;17.0;;228.0;;;14.0;213.0
29;;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;;232.0;;240.0;;;17.0;19.0
30;;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;2.0;;236.0;;;17.0;81.0
31;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1.0;;238.0;;;18.0;577.0
32;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;239.0;;;17.0;15.0
33;;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;3.0;;240.0;;;17.0;24.0
34;;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;1.0;;237.0;;;18.0;469.0
35;;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;3.0;;234.0;;;18.0;14.0
36;;0.0;0.0;0.0;0.0;0.0;1.0;;;;;;;1.0;;237.0;;;14.0;20.0
37;;0.0;0.0;0.0;1.0;0.0;0.0;;;;;;;2.0;;221.0;;;18.0;19.0
38;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;242.0;;;17.0;38.0
39;;0.0;0.0;0.0;1.0;1.0;1.0;;;;;;;206.0;;241.0;;;11.0;218.0
40;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;4.0;;236.0;;;15.0;17.0
41;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;1.0;;238.0;;;17.0;45.0
42;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;1.0;;241.0;;;20.0;1426.0
43;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;236.0;;;16.0;19.0
44;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;1.0;;239.0;;;16.0;106.0
45;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;210.0;;;16.0;77.0
46;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;240.0;;;18.0;89.0
47;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;1.0;;245.0;;;15.0;611.0
48;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;2.0;;235.0;;;14.0;24.0
49;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;1.0;;233.0;;;17.0;42.0
50;;0.0;1.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;237.0;;;15.0;56.0
51;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;0.0;;234.0;;;14.0;64.0
52;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;1.0;;238.0;;;15.0;17.0
53;;0.0;1.0;0.0;0.0;1.0;1.0;;;;;;;0.0;;237.0;;;14.0;24.0
54;;0.0;1.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;220.0;;;16.0;12.0
55;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;239.0;;;18.0;29.0
56;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;235.0;;;14.0;16.0
57;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;241.0;;;14.0;12.0
58;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;3.0;;236.0;;;18.0;10.0
59;;0.0;1.0;0.0;1.0;1.0;0.0;;;;;;;0.0;;236.0;;;16.0;177.0
60;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;229.0;;;15.0;173.0
61;;0.0;0.0;0.0;0.0;1.0;1.0;;;;;;;4.0;;249.0;;;16.0;118.0
62;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;274.0;;;16.0;21.0
63;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;283.0;;;15.0;
64;;1.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;238.0;;;17.0;40.0
65;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1.0;;238.0;;;19.0;24.0
66;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;241.0;;;17.0;139.0
67;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;1.0;;240.0;;;16.0;834.0
68;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;239.0;;;17.0;84.0
69;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;238.0;;;14.0;132.0
70;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;235.0;;;14.0;71.0
71;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1.0;;236.0;;;19.0;11.0
72;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;3.0;;247.0;;;17.0;206.0
73;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;219.0;;;17.0;68.0
74;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;239.0;;;16.0;137.0
75;;1.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;240.0;;;15.0;261.0
76;;0.0;1.0;0.0;1.0;1.0;0.0;;;;;;;0.0;;239.0;;;15.0;72.0
77;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;3.0;;227.0;;;14.0;31.0
78;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;7.0;;223.0;;;17.0;283.0
79;;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;0.0;;239.0;;;17.0;297.0
80;;0.0;1.0;0.0;0.0;1.0;1.0;;;;;;;420.0;;234.0;;;17.0;289.0
81;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;0.0;;241.0;;;17.0;45.0
82;;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;1.0;;186.0;;;15.0;25.0
83;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;238.0;;;15.0;94.0
84;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;240.0;;;15.0;72.0
85;;0.0;1.0;0.0;0.0;1.0;1.0;;;;;;;59.0;;237.0;;;14.0;87.0
86;;0.0;0.0;0.0;1.0;1.0;0.0;;;;;;;1.0;;237.0;;;15.0;265.0
87;;0.0;0.0;0.0;0.0;1.0;0.0;;;;;;;0.0;;228.0;;;16.0;95.0
88;;0.0;1.0;0.0;1.0;1.0;0.0;;;;;;;4.0;;241.0;;;14.0;89.0
