;is_bruch;is_hollow;has_blume;has_rost_head;has_rost_body;is_bended;is_violet;very_thick;thick;medium_thick;thin;very_thin;unclassified;auto_violet;auto_blooming;auto_length;auto_rust_head;auto_rust_body;auto_width;auto_bended
0;;1;0;0;1;0;0;;;;;;;25.0;;239.0;;;40.0;12.0
1;;1;0;0;1;1;0;;;;;;;0.0;;243.0;;;21.0;196.0
2;;1;0;0;0;0;0;;;;;;;1.0;;240.0;;;30.0;49.0
3;;1;0;1;1;0;0;;;;;;;5.0;;240.0;;;32.0;10.0
4;;1;0;0;1;0;0;;;;;;;1.0;;242.0;;;30.0;291.0
5;;1;0;0;0;1;0;;;;;;;7.0;;235.0;;;19.0;17.0
6;;1;0;0;0;1;0;;;;;;;0.0;;236.0;;;29.0;137.0
7;;1;0;0;1;0;0;;;;;;;7.0;;243.0;;;34.0;26.0
8;;1;1;1;1;0;0;;;;;;;43.0;;237.0;;;28.0;111.0
9;;1;0;0;1;1;0;;;;;;;21.0;;241.0;;;41.0;679.0
10;;1;0;0;1;0;0;;;;;;;18.0;;247.0;;;23.0;49.0
11;;1;0;0;1;0;0;;;;;;;3.0;;241.0;;;33.0;11.0
12;;1;0;1;1;0;0;;;;;;;25.0;;240.0;;;25.0;17.0
13;;1;0;1;1;1;0;;;;;;;30.0;;238.0;;;41.0;660.0
14;;1;0;0;0;1;0;;;;;;;3.0;;240.0;;;28.0;62.0
15;;1;0;1;1;1;0;;;;;;;13.0;;241.0;;;31.0;102.0
16;;1;0;0;0;0;0;;;;;;;4.0;;242.0;;;27.0;14.0
17;;1;0;0;0;0;0;;;;;;;4.0;;240.0;;;25.0;19.0
18;;1;0;0;1;1;0;;;;;;;90.0;;238.0;;;33.0;327.0
19;;1;0;0;1;1;0;;;;;;;43.0;;237.0;;;32.0;91.0
20;;1;0;0;1;1;0;;;;;;;75.0;;239.0;;;31.0;55.0
21;;1;0;0;0;0;0;;;;;;;3.0;;240.0;;;26.0;22.0
22;;1;1;0;1;0;0;;;;;;;14.0;;237.0;;;37.0;9.0
23;;1;0;1;1;0;0;;;;;;;112.0;;240.0;;;26.0;39.0
24;;1;1;0;0;1;1;;;;;;;1843.0;;238.0;;;25.0;55.0
25;;1;0;0;0;0;0;;;;;;;3.0;;240.0;;;27.0;9.0
26;;1;0;0;1;0;0;;;;;;;26.0;;241.0;;;29.0;31.0
27;;1;0;0;1;0;0;;;;;;;7.0;;238.0;;;29.0;18.0
28;;1;0;1;1;0;0;;;;;;;6.0;;240.0;;;32.0;8.0
29;;1;0;0;1;1;0;;;;;;;7.0;;244.0;;;27.0;552.0
30;;1;0;1;1;0;0;;;;;;;9.0;;239.0;;;23.0;7.0
31;;1;0;0;0;0;0;;;;;;;3.0;;240.0;;;24.0;928.0
32;;1;0;0;0;0;0;;;;;;;1.0;;242.0;;;29.0;5.0
33;;1;0;0;0;1;0;;;;;;;0.0;;242.0;;;23.0;103.0
34;;1;0;0;1;0;0;;;;;;;13.0;;239.0;;;28.0;12.0
35;;1;0;1;1;1;0;;;;;;;6.0;;240.0;;;23.0;49.0
36;;1;0;1;1;0;0;;;;;;;3.0;;240.0;;;34.0;9.0
37;;1;1;0;0;0;0;;;;;;;12.0;;241.0;;;36.0;66.0
38;;1;0;1;1;1;0;;;;;;;8.0;;241.0;;;31.0;12.0
39;;1;0;0;1;0;0;;;;;;;1.0;;241.0;;;27.0;22.0
40;;1;0;0;0;1;0;;;;;;;2.0;;241.0;;;27.0;172.0
41;;1;0;0;1;1;0;;;;;;;0.0;;244.0;;;28.0;606.0
42;;1;0;0;1;0;0;;;;;;;3.0;;242.0;;;26.0;17.0
43;;1;0;0;1;0;0;;;;;;;8.0;;241.0;;;31.0;24.0
44;;1;0;0;1;1;0;;;;;;;32.0;;238.0;;;35.0;30.0
45;;1;0;1;1;0;0;;;;;;;8.0;;241.0;;;22.0;8.0
46;;1;0;0;1;0;0;;;;;;;1.0;;244.0;;;31.0;8.0
47;;1;0;0;1;0;0;;;;;;;83.0;;239.0;;;32.0;20.0
48;;1;1;0;0;1;0;;;;;;;1.0;;242.0;;;27.0;138.0
49;;1;0;0;1;1;0;;;;;;;10.0;;248.0;;;31.0;258.0
50;;1;0;1;1;0;0;;;;;;;123.0;;238.0;;;32.0;14.0
51;;1;0;0;1;1;0;;;;;;;4.0;;249.0;;;29.0;46.0
52;;1;0;0;1;1;0;;;;;;;4.0;;243.0;;;29.0;81.0
53;;1;0;0;1;1;0;;;;;;;33.0;;240.0;;;32.0;105.0
54;;1;1;0;1;1;0;;;;;;;12.0;;230.0;;;38.0;622.0
55;;1;0;0;1;0;0;;;;;;;14.0;;238.0;;;29.0;7.0
56;;1;0;0;0;1;0;;;;;;;3.0;;240.0;;;36.0;64.0
57;;1;0;0;0;1;0;;;;;;;0.0;;240.0;;;23.0;91.0
58;;1;0;1;1;1;0;;;;;;;1.0;;235.0;;;27.0;421.0
59;;1;0;0;1;1;0;;;;;;;1.0;;245.0;;;41.0;1471.0
60;;1;0;0;0;0;0;;;;;;;0.0;;238.0;;;27.0;12.0
61;;1;0;0;0;1;0;;;;;;;0.0;;233.0;;;26.0;1104.0
62;;1;0;0;1;1;0;;;;;;;4.0;;238.0;;;37.0;24.0
63;;1;0;0;0;1;0;;;;;;;3.0;;208.0;;;32.0;133.0
64;;1;0;0;1;0;0;;;;;;;1.0;;241.0;;;32.0;33.0
65;;1;0;0;1;1;0;;;;;;;2.0;;239.0;;;31.0;24.0
66;;1;0;0;1;0;0;;;;;;;30.0;;236.0;;;20.0;39.0
67;;1;0;0;0;1;1;;;;;;;359.0;;239.0;;;24.0;234.0
68;;1;0;0;1;1;0;;;;;;;17.0;;237.0;;;28.0;136.0
69;;1;0;0;0;1;0;;;;;;;4.0;;238.0;;;32.0;629.0
70;;1;0;0;0;1;0;;;;;;;1.0;;239.0;;;25.0;57.0
71;;1;0;0;1;0;0;;;;;;;1.0;;241.0;;;39.0;22.0
72;;1;0;0;1;1;0;;;;;;;2.0;;242.0;;;27.0;62.0
73;;1;0;0;1;1;0;;;;;;;1.0;;240.0;;;29.0;54.0
74;;1;0;0;1;0;0;;;;;;;28.0;;240.0;;;30.0;14.0
75;;1;0;0;0;1;0;;;;;;;1.0;;240.0;;;31.0;685.0
76;;1;0;0;1;1;0;;;;;;;3.0;;238.0;;;23.0;45.0
77;;1;0;0;0;1;0;;;;;;;0.0;;233.0;;;28.0;940.0
78;;1;0;0;0;1;0;;;;;;;0.0;;238.0;;;23.0;152.0
79;;1;0;0;1;1;0;;;;;;;3.0;;237.0;;;37.0;272.0
80;;1;0;0;0;1;1;;;;;;;1008.0;;243.0;;;39.0;592.0
81;;1;0;0;1;1;0;;;;;;;62.0;;237.0;;;23.0;14.0
82;;1;0;0;1;1;0;;;;;;;0.0;;238.0;;;32.0;53.0
83;;1;0;0;1;1;0;;;;;;;2.0;;240.0;;;34.0;306.0
84;;1;0;0;0;1;0;;;;;;;0.0;;240.0;;;37.0;24.0
85;;1;0;1;0;0;0;;;;;;;1.0;;241.0;;;29.0;42.0
86;;1;1;0;0;1;0;;;;;;;0.0;;255.0;;;32.0;41.0
87;;1;0;0;1;1;0;;;;;;;22.0;;242.0;;;31.0;34.0
88;;1;0;0;0;1;0;;;;;;;0.0;;240.0;;;26.0;603.0
89;;1;0;0;1;1;0;;;;;;;8.0;;242.0;;;43.0;4.0
90;;1;0;0;1;1;0;;;;;;;38.0;;242.0;;;31.0;90.0
91;;1;0;0;0;1;0;;;;;;;17.0;;218.0;;;35.0;1601.0
92;;1;0;0;0;0;0;;;;;;;0.0;;239.0;;;27.0;39.0
93;;1;0;1;1;1;0;;;;;;;35.0;;241.0;;;37.0;223.0
94;;1;0;0;1;1;0;;;;;;;1.0;;236.0;;;41.0;600.0
95;;1;0;0;0;1;0;;;;;;;1.0;;242.0;;;34.0;407.0
96;;1;0;0;0;1;0;;;;;;;5.0;;241.0;;;28.0;39.0
97;;1;0;0;0;1;0;;;;;;;0.0;;237.0;;;32.0;374.0
98;;1;1;0;1;1;0;;;;;;;3.0;;241.0;;;34.0;236.0
99;;1;0;0;1;1;0;;;;;;;8.0;;244.0;;;37.0;693.0
